"year","logan2013","bear2015","weber2014","riogrande2013","yeruu2012","alamosa","american","animas","arkansascanoncity","bigthompson","bluedillon","bluegreenmtn","boulderorodell","canadian","cleargolden","coloradocisco","coloradoglenwood","coloradogranby","coloradohotsulphur","coloradokremmling","coloradoleesmeko","coloradoleeswoodhouse","conejos","dolores","eastfork","featheroroville","featherupdate","fontanellecrk","frasergranby","fraserwinterpark","gila","greendaniel_0","greenfontanelle","greengreendale","greengreenrivut","greengreenrivwy","greengreenrivwybarnett","gunnisoncrystal","gunnisongrandjct","hamsfork","klamath","littlepopoagie","littlesnake","merced","nforksplatte","pinecrk_1","potomac","poudre","riograndedelnorte","riograndeotowinatural","riograndeotowinrcs..1.","riograndeotowinrcs","roaringfork","sacramento","sacramento4","sacramentofour","saguache","salinas","salt.tonto","salt.verde.tonto","san.joaquin","san.joaquin4","sanjuanarchuleta","sanjuanbluff","santafe_recon_short","santafe_recon_long","snakeheise","snakeirwin","snakemoran","soboulder","splattecheesman","splattesplatte","stanislaus","stvrain","trinity","tuolumne","verde","white","williamsfork","willowcreekres","winddubois","yampa","yuba"
1961,3.73060877279316,3.10205235885238,2.61888161755108,18.696,85.56,2.51879743549377,40.8542377339865,18.5443529626968,15.1344781662944,5.43917967626785,6.3370582593021,11.6795745889223,2.8587021918416,8.2171271272384,6.02818896483792,177.679778220622,58.6828597866689,9.5298411724529,16.1329288443244,35.9088111490463,361.472369807817,361.429881713273,7.88003666970118,19.5023480953243,1.72981658143664,103.073693938502,103.079557061024,0.861449048430279,5.02375790183539,0.888223974614532,3.53788630480155,10.5635487605825,27.1540356865315,39.462723322075,109.844310564572,27.5614445268504,27.5646497004958,33.9327434216815,58.6448276652422,1.11336787946314,34.705664944717,0.988366107291984,9.26412445975137,12.2144477128716,3.73215109770044,3.63877109966514,NA,13682.4172424713,18.6955433488,59.4477627509019,28.7136653648933,28.7136653648933,26.2217992055177,280.065727887281,467.877177263508,467.877177263508,1.21327548723971,0,7.37870060657823,13.7987025058263,25.2856930636394,82.0837153093873,31.8901097099492,56.8512203107651,0.181991323085956,0.181991323085956,138.963938532895,125.738766672181,32.2714471987865,2.60748693551139,5.21337128420007,10.017848403709,15.7819623301515,4.97974539543616,47.6218446238281,28.627282026401,6.42011916169851,14.6499888085516,2.3988770361751,1.68916559861675,3.01333227649109,26.7180148083047,43.9628652952034
1962,6.68417224294119,6.3599637445632,6.58277465802135,30.152,102.24,3.6269275921705,80.8583227022686,23.6768522435754,24.9177234941524,5.31992376416835,9.92106779461084,18.0129195372937,2.9902706612375,3.13669237435605,6.56986331091292,321.25744695364,110.850109689496,14.4185518188626,28.1477958665438,57.3361396308262,694.559174587077,694.477559921569,9.97903453261266,28.5148664239107,3.33822743918234,143.021102055737,143.010939310032,2.333405501345,8.01574841234603,1.15843574791634,17.3763016938442,16.4063848787551,58.5607895757588,92.1732892452833,268.053362464005,62.4054735384,62.4127438103274,62.322608073421,103.921110580363,3.03303236816534,39.7975961121494,1.77054573922348,23.8214759324538,36.2595040508348,4.18021092083925,5.78729280414661,NA,12493.1414700887,30.1520847569816,82.314644161791,42.4450983116494,42.4450983116494,46.9645495016173,291.70988921617,590.611875392782,590.611875392782,1.79880598978,4.116130048,30.6881305054354,43.2308739920611,75.1886832233988,219.280782326506,41.3775018753421,69.7233149331989,0.176949037716951,0.176949037716951,211.119823913029,195.845803430709,45.2727650416073,2.21923096209799,6.56857342395806,11.6049956704412,38.8932186877617,4.14327324895003,40.7565190252848,69.0265414526726,12.5427825741092,27.5527671055177,3.86915272730015,4.00482538246153,5.01895014136726,60.9421163318511,75.2156535870004
1963,5.70759014732449,4.00322630409258,4.75529071741545,13.344,101.5,1.41144902848665,138.843822696159,15.0090464318049,11.5206057936064,3.59088893240133,5.01676124229235,9.24719957940425,2.11373384418368,1.98853663459513,3.19368192527086,157.701735451338,51.2424009561912,7.82382886845599,12.8229616556986,24.6618177398045,361.928598915003,361.886071732976,5.1830003095356,15.0195609648612,2.64274384561095,244.922171489819,244.936242983872,1.54352563516781,4.0042781576928,0.676917038918081,11.1910201328975,13.6835898669757,41.4874158788897,53.7368468894765,135.914489421668,42.3211909890157,42.3261160119342,29.8510329592136,52.4957020265151,2.17041069523064,52.5982160658651,2.01167642481568,11.1418871661623,38.4644289939789,1.5890234659393,4.74533775700264,NA,6113.00880399096,13.3444668602975,37.3775233408322,18.1795885668553,18.1795885668553,23.052038820137,386.942633968452,898.621245220388,898.621245220388,0.8638333849226,1.639825888,17.0917057266215,24.1496935312409,76.0212466215368,243.905896919322,26.0000168242484,49.6244136649927,0.177730787386564,0.177730787386564,174.76357834058,159.655484225635,36.1617853421332,1.03554469985314,2.33109933981964,4.08030331306268,49.5547206819467,3.31461859916002,62.4309194901459,79.7838077813852,7.05802689210289,14.5835400866345,1.51671162150007,1.25165939601771,4.69722106483795,26.9280318570463,128.016589772016
1964,6.20974519444564,5.28921557490571,5.98437094820931,14.548,153.4,2.11150585762529,63.809144157674,14.0645755684617,13.0446658620009,3.32974545526704,6.03835171054289,8.27052062967298,1.97638042723264,0.630520196026537,4.19619770158284,189.308460906052,57.6061950541941,8.54733818768302,14.6435002862938,33.0222786689665,422.191804746278,422.142202729741,6.07810368124273,18.1266641142224,2.80100906622414,101.15840724795,101.159579872454,1.55372746835626,4.38514659672835,0.864067909823484,6.38513586398332,15.6605175189771,47.7492307324915,71.1637277869447,174.36019551106,53.3198616157048,53.3260374380948,39.9210240658857,69.8000045757879,2.70868443024282,40.1886514529547,1.7523309719215,12.3395276600098,17.4717142410205,2.2687157161845,4.98807102941754,NA,7859.43756590687,14.5483613515019,39.5164686118609,14.9978674115295,14.9978674115295,29.5433753767373,203.962397550435,426.835319608814,426.835319608814,1.17653325276788,0.098542464,11.8113775832191,21.2973235117232,36.0464772658652,122.734698129274,22.4210886617922,42.7253164807222,0.0958815969780605,0.0958815969780605,202.883387568952,184.874611304907,39.7462639272437,1.31361305733456,3.36812936404504,6.29957336264415,25.1492777462918,2.84947754574016,31.1124642261014,44.1798008285211,9.48614136592153,16.7607129165073,2.16458666019202,1.48782597120787,5.23983351051648,35.7755228303773,57.9288231428435
1965,9.00343834942843,8.08899815551088,8.12452997945372,34.401,64.92,4.78039922968479,175.287819669023,30.8673075297107,26.2046788877532,6.35003530381768,11.8424521325862,22.5351068511053,3.79633274557568,14.3333411048748,8.43425809797347,321.865218234281,97.3539833932935,12.9439374170712,24.3372743644646,56.2163614040722,737.440137427019,737.353480476142,11.9412262033418,38.1018925846958,4.22297262776709,270.172685818326,270.161741322952,3.62415238084337,7.3688505607411,1.39546224774306,7.18357588904277,18.9756833429059,73.8518131133932,121.358975060689,280.18025421388,77.2061055082861,77.2150956294867,69.7012305050323,117.871863396929,4.44698299559476,62.9822783465655,3.35769300595571,22.5628589643765,53.1652315310553,6.13802479341858,6.79270105423616,NA,13057.9556063843,34.4008942113294,93.5416247794907,49.3948528745108,49.3948528745108,47.7024821022487,404.930693866252,1002.20307644414,1002.20307644414,2.81859843379044,1.182509568,34.0334718666112,57.6239407716943,88.8145799647571,317.781240697771,62.7492870430959,104.791315225093,0.279201894502359,0.279201894502359,254.277643398465,233.646370605252,51.878393399905,2.76629938089331,10.1745110374994,17.1368517700417,68.6653731053113,5.77713005844164,66.2392130056667,107.035992138937,23.5904689050831,23.2023301941201,3.377314922663,2.86999847456751,6.96589769353897,53.2430547106653,151.761845111683
1966,6.00379212071698,4.54341864058599,5.23504792104539,24.395,153.36,2.91358101864844,54.4097770050796,20.6105173394845,18.2186369628524,3.01012710284567,5.18241399728339,9.54563251577909,1.44236722791986,3.14900493165246,3.70908948244685,197.976227630339,51.9425359602968,6.5226065433848,12.1586307864613,29.2358741441949,454.283684045955,454.23029054352,9.33799980352982,26.0370326711046,2.10673718464065,111.633852820767,111.622126575723,1.56545371340046,3.83846905276783,0.811925206860282,25.1423592617158,11.7448115988515,41.8079332434311,52.9861717692304,160.90026422456,45.4151998314108,45.4205157291642,39.1255156020873,70.3281155650951,2.10052227476722,41.6367737655924,1.13334158352175,16.2545300054327,26.1538260717448,2.3960627373645,3.89850742739413,NA,5505.94109805282,24.3944984402803,65.1578577751742,33.7950382173792,33.7950382173792,28.1155877801557,284.4747960239,506.182911074555,506.182911074555,1.47516162656013,NA,49.4221750254638,74.6763635774177,50.7590060479859,155.568184253029,43.2668735643468,77.1712785605048,0.198486241114795,0.198486241114795,165.128240050213,151.094152718866,34.0169769485824,0.994463754714968,3.0824389472849,5.91596879976495,27.4902271319486,2.22798655839766,52.5847824013675,51.0521621740908,25.25403220202,15.8851532865405,1.94858922647789,1.55216396901703,4.26694604668284,30.019969062817,55.6652669744784
1967,7.41443656340831,6.89154465647658,7.42987506333107,15.686,90.38,2.66537549854625,155.044411974388,14.1201970574547,12.3720484462657,4.1924453031687,6.50368820138016,11.7456324360046,2.35681890394991,3.59878460406442,4.33413743078609,187.880243347152,67.9206001950708,9.85215656123443,17.7619388058644,37.6180677141721,461.56353240681,461.509278979739,8.86504125341383,15.5745250553197,3.90405785004838,245.586658708991,245.586658708991,2.09755162602269,4.5903949724853,0.983441084373421,8.53209406912556,16.8599951245481,61.5040770818525,84.6604013079159,206.589193702786,63.5129392078576,63.5203267422354,34.4208288279046,60.7779879887158,3.16096570159754,47.6053937964806,2.6729584703415,17.4017476455901,67.0596592839258,2.84681959686347,5.62179639908949,NA,9521.71097588893,15.6858071207891,47.9771889361507,22.7684591274848,22.7684591274848,31.063878484135,410.825086375135,940.444852544694,940.444852544694,1.07334229637894,NA,12.2907855681094,25.2616933487822,126.338564106191,390.093085136993,27.5714118351379,49.5398283507406,0.120037661769109,0.120037661769109,201.929965671891,187.298191630642,43.4203701119753,1.6328796224046,3.83686646594513,7.50616489020866,75.497474342896,4.13154700390583,64.609655819358,121.351392088894,12.9707905182224,16.1939444060377,2.53963106418896,2.24217531490113,5.85483597560119,37.1019565822935,128.941790506003
1968,6.70853948400472,6.61639367993075,6.86273477159449,25.763,116.8,3.43969854629813,66.4135431819905,22.4162027263571,18.6371857359633,4.24314176924311,7.56346714099131,12.5740916483772,2.48205520102195,2.92464277647347,5.169046077933,233.479193438406,72.477966244015,9.31255385178391,16.6415742668582,41.8695351173966,528.002990590349,527.940919666581,9.13865363777845,26.4669168144249,3.22944697265566,135.203605359605,135.184061617865,1.53777977509615,5.12730064557566,0.987428007688449,27.8175066311322,14.5589540595251,51.2201601780907,71.2377594806571,205.867365145349,52.629381220019,52.635478867442,47.4853120440301,83.5942511084974,2.31257187264981,28.1152074980289,1.90899360571198,18.6771722315641,16.6590854594576,3.40573152315344,5.40880870160338,NA,10407.9414888459,25.7625603621034,66.1412206845807,33.8341257008598,33.8341257008598,33.8896299274024,270.06324086458,533.153274676211,533.153274676211,2.28036378626174,NA,43.1892067346707,61.7157358049003,33.6973195086775,114.917201433142,37.561703562993,69.0828274288848,0.210837885894683,0.210837885894683,192.95512767738,175.733065193351,38.9976995311055,1.68498323788432,4.90555735178987,9.13404131472773,25.0316244210151,3.74848966579535,39.5487157857324,39.3466334961374,18.5266854201635,19.7352704093855,2.76274241989657,1.88804271456635,4.80963666732833,47.1232055970653,61.5002465084714
1969,7.04957593458043,5.55592046215364,7.17145474552846,24.543,95.74,3.32509404473284,173.732137826492,23.6924481494841,16.5891970389941,5.82626302517683,7.82578324263002,13.4012609737949,3.60034810340365,4.33359020601736,7.94085679399709,252.226019565532,75.9709410302972,11.2578988171329,20.6164195494901,44.2743534510608,580.437872492568,580.369664833894,10.405752589771,29.4997537451729,3.70983214463298,276.30942072479,276.305511976442,2.10443102311529,5.88086823959931,1.23547717785672,4.76832119728927,15.3239742862086,53.7999340878143,72.2018913481911,218.879705658511,60.0412671000723,60.0482637596153,49.9801879396337,91.8515210812705,2.84080012440745,42.1368488664982,2.24862474967544,20.4611249776214,85.5390488490777,5.9607239683503,5.5987347838359,NA,9881.90213616321,24.5431481399572,73.4868141926508,40.1975680115114,40.1975680115114,34.7526815626554,461.122860118049,1054.58030430822,1054.58030430822,1.58859350362101,NA,23.854348506061,41.7673213480947,157.925159506913,480.385171977319,46.4025105766489,82.3879331933173,0.206186475360485,0.206186475360485,193.087165196578,176.414203680485,39.4635441592281,3.48070131646935,7.82855845395715,14.8282277332234,86.4028822340003,6.96538955625372,68.4343660779406,150.57514911321,17.9130119295171,20.0088827937502,2.95528736352231,2.43671372018438,3.95389439148622,45.4642155356956,143.411976890544
1970,6.95841896267468,5.30603398852945,5.74707857175005,26.187,94.78,3.27455392859234,123.63371024933,23.7965381179931,25.7914460123956,5.84799566599208,10.6605638945815,17.9723467294408,3.29198694622472,2.82266353207243,8.34251977424436,296.184194362718,94.1336047168054,11.636773794511,23.2674890290824,55.617580244632,599.768626535412,599.698151802696,9.38275497211518,27.9559935851042,2.37085131051947,245.039433940261,245.043342688609,1.46687508006223,6.14095635467963,1.32127420409677,4.33069773223979,12.8092419489968,38.3447822070446,63.3820743131643,202.37970625682,41.1975431013971,41.2023508618652,69.4183152995993,111.342103844067,2.47849824002521,42.5123299558606,1.66880101972332,20.8586446846197,34.5064304167272,7.85447345550483,4.38534203414576,NA,12900.9411852425,26.1870895201869,67.2241394144124,35.3702638016498,35.3702638016498,43.099618222533,457.74570154532,940.444852544694,940.444852544694,2.70790268057321,0.981460288,14.0108302786758,24.8658934910571,56.504866119643,219.280782326506,38.920970801033,77.3171530488546,0.100923882347066,0.100923882347066,198.835605042145,183.300206557789,41.6152710373549,2.76758926784818,15.3571204722002,24.1272964032065,51.6111131878643,5.21817904466819,62.1920949660791,76.7045349202623,10.8549850374143,23.2961401544737,3.5491044125605,2.95411473901789,4.46511958792979,55.1631100742024,113.924379352733
1971,11.5452050477673,6.70131751169964,7.1114075146731,19.444,128.32,2.13159682413435,116.168000904523,18.7276732602211,18.9520354154001,5.58829842574657,10.0961406331207,16.9580656206011,3.16581254954915,1.60813724536134,7.58000114650363,261.300726080336,98.6778764587835,12.0762734587675,23.4363860452023,55.6782049315105,599.168711838951,592.545064150768,6.91000259216163,20.5668957079201,3.59382049366238,232.883226577776,232.898861571168,3.29519211987013,6.58334849271375,1.28976969241136,3.80805899061988,19.5247061358752,68.4369067643669,106.645977228767,254.91129059317,75.8297179524816,75.8142783965067,53.8793989417305,91.287605957095,6.04401939564759,58.0854500897615,2.84947754574016,27.1239383242513,28.6550341396723,4.35137501100106,6.47585791314193,NA,14483.5152164075,19.4438341325537,46.4816627306972,22.1782381269268,22.1782381269268,40.6566114175083,421.539356472019,882.20450215851,882.20450215851,1.55392290577366,0.824302048,8.73738153236599,15.1887315933655,55.4065078338364,191.919543890044,23.9813046524062,52.1625594048094,0.0947480599571213,0.0947480599571213,290.922901823771,268.741966660484,58.7083448258983,2.86855223767872,6.51873688252021,11.6404871054416,41.9838660065776,5.3549852368505,65.1467178423822,65.7894724207382,6.45138914848303,22.4528276983785,3.66636686300249,2.79225346992447,6.60418212140894,60.9753797802931,111.665122807551
1972,10.7470169659971,6.07032727761836,6.65391737008682,18.356,40.26,1.7040188423394,73.2343090493657,15.9017654670198,14.7624825860089,3.84675559926573,8.0906009432115,14.1285226914361,2.17576568046749,3.33068355487057,4.85618986015379,188.992946739396,75.422660899514,9.40487848776523,17.6072696337314,42.1854792463708,494.065322145748,484.175563425406,4.73157896281745,10.3988731926784,4.26733692151764,126.369834092976,126.365925344628,3.59726019220868,5.33856849378863,1.04433938363629,9.84715336334891,19.0126210147951,78.7436116709979,112.225090095895,220.114518349149,85.762785604521,85.749613122588,37.1741902517658,63.4791285346468,4.48294348039697,54.8072114622764,2.37374378429704,15.2940723613459,21.4902984176672,3.55520205998349,6.49497169256397,NA,9279.13405340795,18.3555604174852,39.591047530342,18.2929422689492,18.2929422689492,34.3575461921494,258.196280879852,524.944903145272,524.944903145272,1.37009447096412,0.031714816,18.2137901149008,27.2342041151503,40.6118953364064,139.542316025958,22.675118216933,48.8244492280775,0.121444811174413,0.121444811174413,268.4501785963,249.879754282122,53.8288979130735,1.31478568183898,4.98404501861904,9.00243375784835,30.3279784326446,3.71721967901082,45.2558792487437,47.1634266175669,9.02021856283205,18.086130393853,2.69105597519304,2.28825945792483,7.13284033548487,38.5363499635833,66.9998554342004
1973,6.51465906539731,5.43458471401697,6.02210109549975,33.095,98.402,4.23243179876941,117.579059058175,36.4876576919114,18.432797284843,5.93570797892268,8.47463546840899,15.0783876274996,2.96838167048833,7.03105652850123,7.60251553698849,314.011487440962,93.0457218765716,12.2031123426622,22.2618853415754,47.2354257621382,760.432997797166,751.166918963241,11.6524478753867,54.0713184856205,2.97416661804347,185.313759181812,185.29812418842,1.73610966627702,5.94598798707809,1.17418800375905,39.9843457891244,12.7664411545855,46.1290545422181,83.9913408531775,242.508441209922,54.0213255942488,54.0074495376131,53.7256678692011,107.176863429401,2.2392046661566,37.1553533289892,2.43784725720532,21.6772538511552,43.3206579416162,6.77347001236368,4.69983992623115,NA,14814.0780642034,33.0953331755919,100.736106076425,61.6370527006537,61.6370527006537,40.520704237446,376.768162018436,783.704043787245,783.704043787245,2.10329748609435,5.831561792,88.11139613694,136.464450314241,80.0120786849123,252.896018119874,80.8437430709303,159.369715633908,0.4650628784529,0.4650628784529,170.600526824989,156.615963335212,34.2135088155231,2.88090388245861,10.5496336164633,20.8977712555839,50.0827925837704,5.52306141581735,54.3413739089884,79.3747963542436,48.3551258139252,23.3744323838855,3.12824947792423,2.63723251044017,3.96597242388175,50.8119695881022,103.957071065165
1974,8.85068253863487,6.16678854452462,6.88991546804252,13.698,74.7,1.78700156976884,166.977820681034,13.1639608615838,14.7271084134589,4.26127836157814,8.8184098856214,15.5026822606822,2.57496614925548,0.753293981639292,6.15620047323709,225.150041583512,87.0045558672181,11.1350859440367,21.9023586685203,51.795527934926,528.252134210054,517.739985490249,6.35382678971531,19.5791550003638,3.40154916242101,326.888624348765,326.883542975912,2.34360733453345,6.53491910068121,1.19576429464037,3.60898643725288,17.1658937702678,60.199415058235,83.3568337338359,232.116916464138,65.4225973007888,65.4102456560089,40.5200006627433,78.9716089621406,3.48027135415106,62.4000844688776,2.35205023096527,22.3606984998146,44.3017537769807,3.55434213534691,5.47361574921431,NA,12718.2853749373,13.6984040232149,38.6465375795153,18.9144332562917,18.9144332562917,34.5440716633191,620.569695356865,1270.34321312147,1270.34321312147,1.10410414587822,3.676086976,8.90084538828211,15.492988564779,85.6211325643871,278.302882382304,21.1140032141989,35.3717882135055,0.10061118247922,0.10061118247922,266.759566760795,244.483805362584,57.563902397068,2.05736969300457,4.44698299559476,9.84637161367929,60.9921092232228,3.60777472526498,103.494275260754,87.5129667648511,6.59210408901341,21.5395877343363,3.52361937333111,2.54909023519128,6.26021226677912,58.5592260764195,155.7284429353
1975,8.58745223593171,6.70279153933046,7.65726322048491,30.745,118.3,3.93001193907954,102.418587715366,30.4068178868251,17.5537979563299,5.20227043889156,8.49335837299623,14.8547290470233,2.61933044300603,1.0899935643417,6.34647834282094,275.441991291387,87.175563607446,10.1376515405772,18.5734340504064,43.6061529209589,666.060490381327,656.905498175454,10.6863616336787,41.7892494263274,3.26814358130152,189.730644815127,189.736117062814,2.35095578142781,5.29002183930565,1.01131046009513,13.6416880846845,14.7085418588056,54.8547489170234,89.7373572747685,239.066162889714,59.6718512936966,59.6580924995114,54.5994685624112,94.1997798263381,3.57630930106304,52.7230932662264,2.17576568046749,18.1546898398781,43.3245666899642,4.42380411789073,5.01492413056876,NA,10670.8439027369,30.7448464439658,80.7878088820695,42.7108931993179,42.7108931993179,38.3906709126509,366.922024929657,751.652307333104,751.652307333104,1.88452484105309,1.469358752,26.2133172216024,36.7749116080108,70.1893940862223,241.560647910483,60.3793347446965,106.902781995235,0.251527956198051,0.251527956198051,226.2437093713,202.24899771206,44.1593971621442,2.13069781201429,6.54832610751507,11.8157553813689,48.5271107412402,4.98365414378423,54.9335492837204,79.4519941341179,10.5614380364745,22.9565480979937,2.75605846022138,2.30322996409793,5.86832115740202,50.2126802913767,92.7334910585281
1976,7.49591802981561,4.05193958938859,5.3114203152661,23.546,159.2,3.05120804798385,31.2903122759384,17.4816033743411,15.4582007044812,3.93865027292877,7.32851227778906,12.7778156122784,1.76820049021464,0.721633120019956,4.24920032918262,187.506332480176,65.7424892655945,7.5523662956828,13.7852173240255,38.1240161003458,448.217658397108,442.668721067226,8.53146866938987,21.7573831922906,3.15064660595865,72.2727569557415,72.2907371981426,2.65575997761001,4.91712724690014,0.748994358456419,6.34952716653243,15.3011081083724,60.4052106587607,78.5754964045476,180.266822402273,65.316083908304,65.3216343309582,35.3618990801849,63.5589451759143,3.36766031424328,45.3669489128279,1.56041142803145,16.1778403628437,11.6590145726115,3.30402589113676,5.11080572754682,NA,8068.24290266056,23.5457919114647,57.1491060223712,28.6745778814126,28.6745778814126,30.4312475640005,186.162739323012,320.517364541417,321.29911421103,1.55407925570759,0,16.390437185495,31.7153886587906,24.5938446060317,77.0023424569014,30.9829283058465,51.2576841622321,0.100259395127894,0.100259395127894,244.032384015866,223.291783531358,49.0098411622263,1.33409489867843,4.87764888858468,8.78553731201416,14.507710368682,2.99800998296667,26.2351280373846,26.211988247164,15.3250296482626,16.8143018563593,2.42866169858737,1.6223650893483,6.80423186186296,35.1019673150385,30.9154633093589
1977,3.4167960482325,2.30716356383421,2.28955281266604,8.813,57.88,1.0782673192975,13.6438769837594,8.53381391839871,5.80746194562263,2.80663766384535,4.74365699521297,8.30835731368226,1.56033325306449,1.73982297720768,3.4104611086546,101.238810201469,41.9589281921169,6.11195344193698,10.6113918403628,27.3425155318752,220.048304152132,217.738312053392,3.07950738602385,7.62905593827186,1.19971213047192,38.8529585797767,38.8709388221778,0.700682228874322,3.86641660345651,0.702519340597913,5.01128899460506,7.94374926777466,20.4789097826051,29.0527883715715,74.013947994871,22.491094344706,22.490117157619,16.6748377153003,30.4491496314346,0.502195987759528,32.000841986511,0.776980996628572,4.99436411425793,5.87758489098694,2.18194150285744,2.73542026894359,NA,5131.48300630809,8.81258585058278,23.6996402464446,11.1555677853805,11.1555677853805,15.2988410343306,133.381346879737,200.127915420982,200.127915420982,0.832133435819784,0,8.20321198311928,14.4951241990012,14.1320796524328,41.0418576546936,9.76436607333687,22.9076496561594,0.0760642428533656,0.0760642428533656,100.966565879027,91.3276315401792,18.5491216356814,1.22203108353937,2.63512178633222,5.84905102804606,6.05738731499798,2.19280782326506,7.83430431402881,14.9572555161931,6.29191221588194,9.95765367914873,1.8426621462453,0.984770058811764,2.54627593638067,16.0797698667907,14.4213270301897
1978,7.66052159735303,5.31193009905271,6.33529317684743,15.452,21.48,2.02308996999203,125.99850299991,21.5934111990892,14.5832664742501,6.3902172368358,9.89370655617437,16.8476434797683,2.80628587649403,0.645607964650072,5.31632771568813,276.355778480198,94.5745506179507,13.4140816683766,23.8538403687758,51.1041094396366,590.998372429439,583.020304351168,7.07878234583112,35.254643025514,3.83405216713452,NA,222.220161084252,2.74284689080492,5.35482888691658,1.21010940107777,12.9358072205072,15.5855086381777,62.860217321214,85.3620607238773,221.881311689958,66.9900835633302,67.0010280587048,50.9541307655213,90.8210968417533,3.95518427844109,48.1861718473419,2.07081578732192,20.9891577919617,68.6243312476566,2.26984925320544,6.17328170351813,NA,13068.7046643415,15.4524157569261,49.1500870529549,25.0980731429322,25.0980731429322,36.6269654830365,469.999627616507,934.972604857402,NA,1.00658087459397,8.954904832,56.9419032724403,93.1493818827623,132.97092830319,377.194215588375,29.5592058075469,59.2128078876997,0.154317384781648,0.154317384781648,236.323472348843,217.841073047463,43.9457449774389,1.85950885162547,3.23601366988041,6.15143180025245,62.1451899859023,5.42143395876763,80.3286873011056,113.470925456874,36.2075176978055,22.4275380965665,3.24175952995207,3.19098488891069,5.34447070379421,60.2040664687692,116.667538943406
1979,6.03187622610411,3.79391438051665,4.63054143160741,37.398,53.08,4.11497391091003,79.7974884006035,32.6903868467322,19.3040963791104,6.67012270604081,9.16308331495387,16.1086946045664,2.83689137605939,5.40685432742934,6.11969276366615,324.417709080535,91.4020150212429,11.7976969640008,21.759454828915,47.308597531214,704.949839408224,695.850625041278,11.9201580497457,49.8456488214933,2.53044550557101,NA,118.148563692488,1.839222447699,6.0660256488472,1.10703570713927,47.6220400612455,11.0070744356375,40.4135654452255,55.254731135481,197.577730736254,44.6778535430317,44.6787525551517,57.2360756731157,110.20567434935,2.38003686913743,28.0432827642998,1.74572518721326,17.6243508640125,42.0362432344417,4.75933107608872,4.0186232641302,NA,14562.1201456871,37.3978488322421,112.297675552719,73.5313739238188,73.5313739238188,46.2916193860142,219.559476083723,485.075669994998,NA,2.13378572320926,1.464261728,90.281103257468,129.736517220132,71.5402575153139,233.74315121435,78.1066029527136,143.897756135241,0.386027986855004,0.386027986855004,178.596262445793,164.812491358656,35.9530581803464,2.63848330991155,7.20053985687338,12.8013853648172,45.4900132747928,6.2188186217731,33.3240340414372,74.7995282378653,39.4549058253788,23.2994625905696,3.00015979455811,3.24621550306886,4.29317374809836,54.6349990848951,67.5154193413103
1980,7.77235544203751,5.08743870082938,6.01965095379935,29.327,46,3.27627377786549,151.310775552316,28.6006243626672,22.7924197548585,9.13904451261326,9.27284096856756,15.1859954695219,3.10538330008804,2.60064662590227,7.82382886845599,309.390096094077,90.5216085433245,10.1281923695749,19.349281510014,45.6370603876471,691.412671254367,686.416548203352,11.4100273028396,47.3761016151851,3.15451626682323,NA,216.267528224982,2.96052508630872,5.33751313173465,1.08526397884054,17.4714797161196,13.2410413790077,53.9194636122982,84.9157598374951,238.574598697461,60.2653947303504,60.2720396025421,55.5996390897144,107.121867340144,3.47229750752101,35.8915735062914,3.21330384197815,22.9360271691664,64.3188449422618,6.53316016392458,4.63741721511254,NA,18471.7675058732,29.3267525432875,90.2544846812176,53.0612588249968,53.0612588249968,41.6672183029007,380.543622047833,872.823506123152,NA,1.85907888930718,7.813171456,69.3235281521587,114.895937842129,116.19458039329,370.158468561856,55.7587251474807,110.130352768683,0.259384540377664,0.259384540377664,193.215606667295,180.256151519282,36.3688317421302,3.22186400086041,9.61278481239887,17.3450317070597,70.5314095666781,7.20382320548575,57.5664821709777,119.026585833915,45.5720969901022,21.7360805137936,2.80882656292027,2.17134879483418,4.47289799714244,53.6402226303123,124.531158870046
1981,4.94125094010319,4.90385718652143,4.81308811662378,14.902,47.62,1.51553899699565,44.0902904913504,14.1393890118437,9.78981202508278,3.03623754181076,4.68569025721115,8.68758407841163,1.57909524513521,2.79010365833304,3.39502155267974,151.848541150043,49.9052181463178,5.96576625371931,10.698830540909,30.0271220722939,343.8248400661,344.014687973366,4.71527948220601,15.213161270541,2.23525683032506,NA,96.8443216961892,0.951193910501876,4.15152070796444,0.793515002140891,5.59341888608253,10.0903165980821,32.2820789942932,45.6523826811715,130.24543625505,36.4545115059198,36.4622117401655,25.1995051625645,46.054553798704,1.37584033103577,26.1262338301897,1.24923597204191,11.3034357353879,19.5832200986458,2.02793681794363,3.7595123361369,NA,7851.5028067603,14.9022203394523,35.3470849239458,14.6538975568997,14.6538975568997,23.7875870842761,249.850321407061,433.871066635333,NA,0.834165984960778,1.325792576,13.3167538345097,20.9678551134647,41.7469958566848,125.861696807727,18.6538370039261,37.4764537615217,0.0753997556341943,0.0753997556341943,156.222313289078,141.648349635896,32.2227441943696,1.19209007119319,2.64329107037967,5.47572647332226,23.1007027370704,2.32961401544737,33.7723674769604,41.257464213573,7.65098401650451,15.5178872917562,2.12667180121578,0.939897627775965,3.7455581045343,26.0332020977235,42.9927139552134
