"month","year","logan2013","bear2015","weber2014"
2,1031,NA,6.057,NA
3,1031,NA,6.057,NA
4,1031,NA,6.057,NA
5,1031,NA,6.057,NA
6,1031,NA,6.057,NA
7,1031,NA,6.057,NA
8,1031,NA,6.057,NA
9,1031,NA,6.057,NA
10,1031,NA,5.301,NA
11,1031,NA,5.301,NA
12,1031,NA,5.301,NA
1,1032,NA,5.301,NA
2,1032,NA,5.301,NA
3,1032,NA,5.301,NA
4,1032,NA,5.301,NA
5,1032,NA,5.301,NA
6,1032,NA,5.301,NA
7,1032,NA,5.301,NA
8,1032,NA,5.301,NA
9,1032,NA,5.301,NA
10,1032,NA,6.386,NA
11,1032,NA,6.386,NA
12,1032,NA,6.386,NA
1,1033,NA,6.386,NA
2,1033,NA,6.386,NA
3,1033,NA,6.386,NA
4,1033,NA,6.386,NA
5,1033,NA,6.386,NA
6,1033,NA,6.386,NA
7,1033,NA,6.386,NA
8,1033,NA,6.386,NA
9,1033,NA,6.386,NA
10,1033,NA,3.354,NA
11,1033,NA,3.354,NA
12,1033,NA,3.354,NA
1,1034,NA,3.354,NA
2,1034,NA,3.354,NA
3,1034,NA,3.354,NA
4,1034,NA,3.354,NA
5,1034,NA,3.354,NA
6,1034,NA,3.354,NA
7,1034,NA,3.354,NA
8,1034,NA,3.354,NA
9,1034,NA,3.354,NA
10,1034,NA,3.067,NA
11,1034,NA,3.067,NA
12,1034,NA,3.067,NA
1,1035,NA,3.067,NA
2,1035,NA,3.067,NA
3,1035,NA,3.067,NA
4,1035,NA,3.067,NA
5,1035,NA,3.067,NA
6,1035,NA,3.067,NA
7,1035,NA,3.067,NA
8,1035,NA,3.067,NA
9,1035,NA,3.067,NA
10,1035,NA,3.715,NA
11,1035,NA,3.715,NA
12,1035,NA,3.715,NA
1,1036,NA,3.715,NA
2,1036,NA,3.715,NA
3,1036,NA,3.715,NA
4,1036,NA,3.715,NA
5,1036,NA,3.715,NA
6,1036,NA,3.715,NA
7,1036,NA,3.715,NA
8,1036,NA,3.715,NA
9,1036,NA,3.715,NA
10,1036,NA,3.988,NA
11,1036,NA,3.988,NA
12,1036,NA,3.988,NA
1,1037,NA,3.988,NA
2,1037,NA,3.988,NA
3,1037,NA,3.988,NA
4,1037,NA,3.988,NA
5,1037,NA,3.988,NA
6,1037,NA,3.988,NA
7,1037,NA,3.988,NA
8,1037,NA,3.988,NA
9,1037,NA,3.988,NA
10,1037,NA,4.281,NA
11,1037,NA,4.281,NA
12,1037,NA,4.281,NA
1,1038,NA,4.281,NA
2,1038,NA,4.281,NA
3,1038,NA,4.281,NA
4,1038,NA,4.281,NA
5,1038,NA,4.281,NA
6,1038,NA,4.281,NA
7,1038,NA,4.281,NA
8,1038,NA,4.281,NA
9,1038,NA,4.281,NA
10,1038,NA,4.528,NA
11,1038,NA,4.528,NA
12,1038,NA,4.528,NA
1,1039,NA,4.528,NA
2,1039,NA,4.528,NA
3,1039,NA,4.528,NA
4,1039,NA,4.528,NA
5,1039,NA,4.528,NA
6,1039,NA,4.528,NA
7,1039,NA,4.528,NA
8,1039,NA,4.528,NA
9,1039,NA,4.528,NA
10,1039,NA,3.11,NA
11,1039,NA,3.11,NA
12,1039,NA,3.11,NA
1,1040,NA,3.11,NA
2,1040,NA,3.11,NA
3,1040,NA,3.11,NA
4,1040,NA,3.11,NA
5,1040,NA,3.11,NA
6,1040,NA,3.11,NA
7,1040,NA,3.11,NA
8,1040,NA,3.11,NA
9,1040,NA,3.11,NA
10,1040,NA,3.784,NA
11,1040,NA,3.784,NA
12,1040,NA,3.784,NA
1,1041,NA,3.784,NA
2,1041,NA,3.784,NA
3,1041,NA,3.784,NA
4,1041,NA,3.784,NA
5,1041,NA,3.784,NA
6,1041,NA,3.784,NA
7,1041,NA,3.784,NA
8,1041,NA,3.784,NA
9,1041,NA,3.784,NA
10,1041,NA,3.347,NA
11,1041,NA,3.347,NA
12,1041,NA,3.347,NA
1,1042,NA,3.347,NA
2,1042,NA,3.347,NA
3,1042,NA,3.347,NA
4,1042,NA,3.347,NA
5,1042,NA,3.347,NA
6,1042,NA,3.347,NA
7,1042,NA,3.347,NA
8,1042,NA,3.347,NA
9,1042,NA,3.347,NA
10,1042,NA,2.842,NA
11,1042,NA,2.842,NA
12,1042,NA,2.842,NA
1,1043,NA,2.842,NA
2,1043,NA,2.842,NA
3,1043,NA,2.842,NA
4,1043,NA,2.842,NA
5,1043,NA,2.842,NA
6,1043,NA,2.842,NA
7,1043,NA,2.842,NA
8,1043,NA,2.842,NA
9,1043,NA,2.842,NA
10,1043,NA,4.931,NA
11,1043,NA,4.931,NA
12,1043,NA,4.931,NA
1,1044,NA,4.931,NA
2,1044,NA,4.931,NA
3,1044,NA,4.931,NA
4,1044,NA,4.931,NA
5,1044,NA,4.931,NA
6,1044,NA,4.931,NA
7,1044,NA,4.931,NA
8,1044,NA,4.931,NA
9,1044,NA,4.931,NA
10,1044,NA,6.369,NA
11,1044,NA,6.369,NA
12,1044,NA,6.369,NA
1,1045,NA,6.369,NA
2,1045,NA,6.369,NA
3,1045,NA,6.369,NA
4,1045,NA,6.369,NA
5,1045,NA,6.369,NA
6,1045,NA,6.369,NA
7,1045,NA,6.369,NA
8,1045,NA,6.369,NA
9,1045,NA,6.369,NA
10,1045,NA,6.666,NA
11,1045,NA,6.666,NA
12,1045,NA,6.666,NA
1,1046,NA,6.666,NA
2,1046,NA,6.666,NA
3,1046,NA,6.666,NA
4,1046,NA,6.666,NA
5,1046,NA,6.666,NA
6,1046,NA,6.666,NA
7,1046,NA,6.666,NA
8,1046,NA,6.666,NA
9,1046,NA,6.666,NA
10,1046,NA,5.95,NA
11,1046,NA,5.95,NA
12,1046,NA,5.95,NA
1,1047,NA,5.95,NA
2,1047,NA,5.95,NA
3,1047,NA,5.95,NA
4,1047,NA,5.95,NA
5,1047,NA,5.95,NA
6,1047,NA,5.95,NA
7,1047,NA,5.95,NA
8,1047,NA,5.95,NA
9,1047,NA,5.95,NA
10,1047,NA,5.369,NA
11,1047,NA,5.369,NA
12,1047,NA,5.369,NA
1,1048,NA,5.369,NA
2,1048,NA,5.369,NA
3,1048,NA,5.369,NA
4,1048,NA,5.369,NA
5,1048,NA,5.369,NA
6,1048,NA,5.369,NA
7,1048,NA,5.369,NA
8,1048,NA,5.369,NA
9,1048,NA,5.369,NA
10,1048,NA,5.713,NA
11,1048,NA,5.713,NA
12,1048,NA,5.713,NA
1,1049,NA,5.713,NA
2,1049,NA,5.713,NA
3,1049,NA,5.713,NA
4,1049,NA,5.713,NA
5,1049,NA,5.713,NA
6,1049,NA,5.713,NA
7,1049,NA,5.713,NA
8,1049,NA,5.713,NA
9,1049,NA,5.713,NA
10,1049,NA,5.096,NA
11,1049,NA,5.096,NA
12,1049,NA,5.096,NA
1,1050,NA,5.096,NA
2,1050,NA,5.096,NA
3,1050,NA,5.096,NA
4,1050,NA,5.096,NA
5,1050,NA,5.096,NA
6,1050,NA,5.096,NA
7,1050,NA,5.096,NA
8,1050,NA,5.096,NA
9,1050,NA,5.096,NA
10,1050,NA,5.795,NA
11,1050,NA,5.795,NA
12,1050,NA,5.795,NA
1,1051,NA,5.795,NA
2,1051,NA,5.795,NA
3,1051,NA,5.795,NA
4,1051,NA,5.795,NA
5,1051,NA,5.795,NA
6,1051,NA,5.795,NA
7,1051,NA,5.795,NA
8,1051,NA,5.795,NA
9,1051,NA,5.795,NA
10,1051,NA,4.41,NA
11,1051,NA,4.41,NA
12,1051,NA,4.41,NA
1,1052,NA,4.41,NA
2,1052,NA,4.41,NA
3,1052,NA,4.41,NA
4,1052,NA,4.41,NA
5,1052,NA,4.41,NA
6,1052,NA,4.41,NA
7,1052,NA,4.41,NA
8,1052,NA,4.41,NA
9,1052,NA,4.41,NA
10,1052,NA,4.251,NA
11,1052,NA,4.251,NA
12,1052,NA,4.251,NA
1,1053,NA,4.251,NA
2,1053,NA,4.251,NA
3,1053,NA,4.251,NA
4,1053,NA,4.251,NA
5,1053,NA,4.251,NA
6,1053,NA,4.251,NA
7,1053,NA,4.251,NA
8,1053,NA,4.251,NA
9,1053,NA,4.251,NA
10,1053,NA,5.75,NA
11,1053,NA,5.75,NA
12,1053,NA,5.75,NA
1,1054,NA,5.75,NA
2,1054,NA,5.75,NA
3,1054,NA,5.75,NA
4,1054,NA,5.75,NA
5,1054,NA,5.75,NA
6,1054,NA,5.75,NA
7,1054,NA,5.75,NA
8,1054,NA,5.75,NA
9,1054,NA,5.75,NA
10,1054,NA,4.663,NA
11,1054,NA,4.663,NA
12,1054,NA,4.663,NA
1,1055,NA,4.663,NA
2,1055,NA,4.663,NA
3,1055,NA,4.663,NA
4,1055,NA,4.663,NA
5,1055,NA,4.663,NA
6,1055,NA,4.663,NA
7,1055,NA,4.663,NA
8,1055,NA,4.663,NA
9,1055,NA,4.663,NA
10,1055,NA,3.808,NA
11,1055,NA,3.808,NA
12,1055,NA,3.808,NA
1,1056,NA,3.808,NA
2,1056,NA,3.808,NA
3,1056,NA,3.808,NA
4,1056,NA,3.808,NA
5,1056,NA,3.808,NA
6,1056,NA,3.808,NA
7,1056,NA,3.808,NA
8,1056,NA,3.808,NA
9,1056,NA,3.808,NA
10,1056,NA,4.902,NA
11,1056,NA,4.902,NA
12,1056,NA,4.902,NA
1,1057,NA,4.902,NA
2,1057,NA,4.902,NA
3,1057,NA,4.902,NA
4,1057,NA,4.902,NA
5,1057,NA,4.902,NA
6,1057,NA,4.902,NA
7,1057,NA,4.902,NA
8,1057,NA,4.902,NA
9,1057,NA,4.902,NA
10,1057,NA,5.65,NA
11,1057,NA,5.65,NA
12,1057,NA,5.65,NA
1,1058,NA,5.65,NA
2,1058,NA,5.65,NA
3,1058,NA,5.65,NA
4,1058,NA,5.65,NA
5,1058,NA,5.65,NA
6,1058,NA,5.65,NA
7,1058,NA,5.65,NA
8,1058,NA,5.65,NA
9,1058,NA,5.65,NA
10,1058,NA,4.103,NA
11,1058,NA,4.103,NA
12,1058,NA,4.103,NA
1,1059,NA,4.103,NA
2,1059,NA,4.103,NA
3,1059,NA,4.103,NA
4,1059,NA,4.103,NA
5,1059,NA,4.103,NA
6,1059,NA,4.103,NA
7,1059,NA,4.103,NA
8,1059,NA,4.103,NA
9,1059,NA,4.103,NA
10,1059,NA,4.283,NA
11,1059,NA,4.283,NA
12,1059,NA,4.283,NA
1,1060,NA,4.283,NA
2,1060,NA,4.283,NA
3,1060,NA,4.283,NA
4,1060,NA,4.283,NA
5,1060,NA,4.283,NA
6,1060,NA,4.283,NA
7,1060,NA,4.283,NA
8,1060,NA,4.283,NA
9,1060,NA,4.283,NA
10,1060,NA,5.008,NA
11,1060,NA,5.008,NA
12,1060,NA,5.008,NA
1,1061,NA,5.008,NA
2,1061,NA,5.008,NA
3,1061,NA,5.008,NA
4,1061,NA,5.008,NA
5,1061,NA,5.008,NA
6,1061,NA,5.008,NA
7,1061,NA,5.008,NA
8,1061,NA,5.008,NA
9,1061,NA,5.008,NA
10,1061,NA,4.644,NA
11,1061,NA,4.644,NA
12,1061,NA,4.644,NA
1,1062,NA,4.644,NA
2,1062,NA,4.644,NA
3,1062,NA,4.644,NA
4,1062,NA,4.644,NA
5,1062,NA,4.644,NA
6,1062,NA,4.644,NA
7,1062,NA,4.644,NA
8,1062,NA,4.644,NA
9,1062,NA,4.644,NA
10,1062,NA,4.752,NA
11,1062,NA,4.752,NA
12,1062,NA,4.752,NA
1,1063,NA,4.752,NA
2,1063,NA,4.752,NA
3,1063,NA,4.752,NA
4,1063,NA,4.752,NA
5,1063,NA,4.752,NA
6,1063,NA,4.752,NA
7,1063,NA,4.752,NA
8,1063,NA,4.752,NA
9,1063,NA,4.752,NA
10,1063,NA,5.777,NA
11,1063,NA,5.777,NA
12,1063,NA,5.777,NA
1,1064,NA,5.777,NA
2,1064,NA,5.777,NA
3,1064,NA,5.777,NA
4,1064,NA,5.777,NA
5,1064,NA,5.777,NA
6,1064,NA,5.777,NA
7,1064,NA,5.777,NA
8,1064,NA,5.777,NA
9,1064,NA,5.777,NA
10,1064,NA,4.895,NA
11,1064,NA,4.895,NA
12,1064,NA,4.895,NA
1,1065,NA,4.895,NA
2,1065,NA,4.895,NA
3,1065,NA,4.895,NA
4,1065,NA,4.895,NA
5,1065,NA,4.895,NA
6,1065,NA,4.895,NA
7,1065,NA,4.895,NA
8,1065,NA,4.895,NA
9,1065,NA,4.895,NA
10,1065,NA,5.183,NA
11,1065,NA,5.183,NA
12,1065,NA,5.183,NA
1,1066,NA,5.183,NA
2,1066,NA,5.183,NA
3,1066,NA,5.183,NA
4,1066,NA,5.183,NA
5,1066,NA,5.183,NA
6,1066,NA,5.183,NA
7,1066,NA,5.183,NA
8,1066,NA,5.183,NA
9,1066,NA,5.183,NA
10,1066,NA,4.576,NA
11,1066,NA,4.576,NA
12,1066,NA,4.576,NA
1,1067,NA,4.576,NA
2,1067,NA,4.576,NA
3,1067,NA,4.576,NA
4,1067,NA,4.576,NA
5,1067,NA,4.576,NA
6,1067,NA,4.576,NA
7,1067,NA,4.576,NA
8,1067,NA,4.576,NA
9,1067,NA,4.576,NA
10,1067,NA,3.334,NA
11,1067,NA,3.334,NA
12,1067,NA,3.334,NA
1,1068,NA,3.334,NA
2,1068,NA,3.334,NA
3,1068,NA,3.334,NA
4,1068,NA,3.334,NA
5,1068,NA,3.334,NA
6,1068,NA,3.334,NA
7,1068,NA,3.334,NA
8,1068,NA,3.334,NA
9,1068,NA,3.334,NA
10,1068,NA,3.488,NA
11,1068,NA,3.488,NA
12,1068,NA,3.488,NA
1,1069,NA,3.488,NA
2,1069,NA,3.488,NA
3,1069,NA,3.488,NA
4,1069,NA,3.488,NA
5,1069,NA,3.488,NA
6,1069,NA,3.488,NA
7,1069,NA,3.488,NA
8,1069,NA,3.488,NA
9,1069,NA,3.488,NA
10,1069,NA,3.366,NA
11,1069,NA,3.366,NA
12,1069,NA,3.366,NA
1,1070,NA,3.366,NA
2,1070,NA,3.366,NA
3,1070,NA,3.366,NA
4,1070,NA,3.366,NA
5,1070,NA,3.366,NA
6,1070,NA,3.366,NA
7,1070,NA,3.366,NA
8,1070,NA,3.366,NA
9,1070,NA,3.366,NA
10,1070,NA,4.44,NA
11,1070,NA,4.44,NA
12,1070,NA,4.44,NA
1,1071,NA,4.44,NA
2,1071,NA,4.44,NA
3,1071,NA,4.44,NA
4,1071,NA,4.44,NA
5,1071,NA,4.44,NA
6,1071,NA,4.44,NA
7,1071,NA,4.44,NA
8,1071,NA,4.44,NA
9,1071,NA,4.44,NA
10,1071,NA,3.023,NA
11,1071,NA,3.023,NA
12,1071,NA,3.023,NA
1,1072,NA,3.023,NA
2,1072,NA,3.023,NA
3,1072,NA,3.023,NA
4,1072,NA,3.023,NA
5,1072,NA,3.023,NA
6,1072,NA,3.023,NA
7,1072,NA,3.023,NA
8,1072,NA,3.023,NA
9,1072,NA,3.023,NA
10,1072,NA,4.388,NA
11,1072,NA,4.388,NA
12,1072,NA,4.388,NA
1,1073,NA,4.388,NA
2,1073,NA,4.388,NA
3,1073,NA,4.388,NA
4,1073,NA,4.388,NA
5,1073,NA,4.388,NA
6,1073,NA,4.388,NA
7,1073,NA,4.388,NA
8,1073,NA,4.388,NA
9,1073,NA,4.388,NA
10,1073,NA,3.656,NA
11,1073,NA,3.656,NA
12,1073,NA,3.656,NA
1,1074,NA,3.656,NA
2,1074,NA,3.656,NA
3,1074,NA,3.656,NA
4,1074,NA,3.656,NA
5,1074,NA,3.656,NA
6,1074,NA,3.656,NA
7,1074,NA,3.656,NA
8,1074,NA,3.656,NA
9,1074,NA,3.656,NA
10,1074,NA,3.992,NA
11,1074,NA,3.992,NA
12,1074,NA,3.992,NA
1,1075,NA,3.992,NA
2,1075,NA,3.992,NA
3,1075,NA,3.992,NA
4,1075,NA,3.992,NA
5,1075,NA,3.992,NA
6,1075,NA,3.992,NA
7,1075,NA,3.992,NA
8,1075,NA,3.992,NA
9,1075,NA,3.992,NA
10,1075,NA,4.334,NA
11,1075,NA,4.334,NA
12,1075,NA,4.334,NA
1,1076,NA,4.334,NA
2,1076,NA,4.334,NA
3,1076,NA,4.334,NA
4,1076,NA,4.334,NA
5,1076,NA,4.334,NA
6,1076,NA,4.334,NA
7,1076,NA,4.334,NA
8,1076,NA,4.334,NA
9,1076,NA,4.334,NA
10,1076,NA,4.988,NA
11,1076,NA,4.988,NA
12,1076,NA,4.988,NA
1,1077,NA,4.988,NA
2,1077,NA,4.988,NA
3,1077,NA,4.988,NA
4,1077,NA,4.988,NA
5,1077,NA,4.988,NA
6,1077,NA,4.988,NA
7,1077,NA,4.988,NA
8,1077,NA,4.988,NA
9,1077,NA,4.988,NA
10,1077,NA,4.758,NA
11,1077,NA,4.758,NA
12,1077,NA,4.758,NA
1,1078,NA,4.758,NA
2,1078,NA,4.758,NA
3,1078,NA,4.758,NA
4,1078,NA,4.758,NA
5,1078,NA,4.758,NA
6,1078,NA,4.758,NA
7,1078,NA,4.758,NA
8,1078,NA,4.758,NA
9,1078,NA,4.758,NA
10,1078,NA,5.707,NA
11,1078,NA,5.707,NA
12,1078,NA,5.707,NA
1,1079,NA,5.707,NA
2,1079,NA,5.707,NA
3,1079,NA,5.707,NA
4,1079,NA,5.707,NA
5,1079,NA,5.707,NA
6,1079,NA,5.707,NA
7,1079,NA,5.707,NA
8,1079,NA,5.707,NA
9,1079,NA,5.707,NA
10,1079,NA,5.426,NA
11,1079,NA,5.426,NA
12,1079,NA,5.426,NA
1,1080,NA,5.426,NA
2,1080,NA,5.426,NA
3,1080,NA,5.426,NA
4,1080,NA,5.426,NA
5,1080,NA,5.426,NA
6,1080,NA,5.426,NA
7,1080,NA,5.426,NA
8,1080,NA,5.426,NA
9,1080,NA,5.426,NA
10,1080,NA,5.894,NA
11,1080,NA,5.894,NA
12,1080,NA,5.894,NA
1,1081,NA,5.894,NA
2,1081,NA,5.894,NA
3,1081,NA,5.894,NA
4,1081,NA,5.894,NA
5,1081,NA,5.894,NA
6,1081,NA,5.894,NA
7,1081,NA,5.894,NA
8,1081,NA,5.894,NA
9,1081,NA,5.894,NA
10,1081,NA,5.787,NA
11,1081,NA,5.787,NA
12,1081,NA,5.787,NA
1,1082,NA,5.787,NA
2,1082,NA,5.787,NA
3,1082,NA,5.787,NA
4,1082,NA,5.787,NA
5,1082,NA,5.787,NA
6,1082,NA,5.787,NA
7,1082,NA,5.787,NA
8,1082,NA,5.787,NA
9,1082,NA,5.787,NA
10,1082,NA,5.885,NA
11,1082,NA,5.885,NA
12,1082,NA,5.885,NA
1,1083,NA,5.885,NA
2,1083,NA,5.885,NA
3,1083,NA,5.885,NA
4,1083,NA,5.885,NA
5,1083,NA,5.885,NA
6,1083,NA,5.885,NA
7,1083,NA,5.885,NA
8,1083,NA,5.885,NA
9,1083,NA,5.885,NA
10,1083,NA,5.62,NA
11,1083,NA,5.62,NA
12,1083,NA,5.62,NA
1,1084,NA,5.62,NA
2,1084,NA,5.62,NA
3,1084,NA,5.62,NA
4,1084,NA,5.62,NA
5,1084,NA,5.62,NA
6,1084,NA,5.62,NA
7,1084,NA,5.62,NA
8,1084,NA,5.62,NA
9,1084,NA,5.62,NA
10,1084,NA,6.116,NA
11,1084,NA,6.116,NA
12,1084,NA,6.116,NA
1,1085,NA,6.116,NA
2,1085,NA,6.116,NA
3,1085,NA,6.116,NA
4,1085,NA,6.116,NA
5,1085,NA,6.116,NA
6,1085,NA,6.116,NA
7,1085,NA,6.116,NA
8,1085,NA,6.116,NA
9,1085,NA,6.116,NA
10,1085,NA,7.605,NA
11,1085,NA,7.605,NA
12,1085,NA,7.605,NA
1,1086,NA,7.605,NA
2,1086,NA,7.605,NA
3,1086,NA,7.605,NA
4,1086,NA,7.605,NA
5,1086,NA,7.605,NA
6,1086,NA,7.605,NA
7,1086,NA,7.605,NA
8,1086,NA,7.605,NA
9,1086,NA,7.605,NA
10,1086,NA,7.744,NA
11,1086,NA,7.744,NA
12,1086,NA,7.744,NA
1,1087,NA,7.744,NA
2,1087,NA,7.744,NA
3,1087,NA,7.744,NA
4,1087,NA,7.744,NA
5,1087,NA,7.744,NA
6,1087,NA,7.744,NA
7,1087,NA,7.744,NA
8,1087,NA,7.744,NA
9,1087,NA,7.744,NA
10,1087,NA,7.312,NA
11,1087,NA,7.312,NA
12,1087,NA,7.312,NA
1,1088,NA,7.312,NA
2,1088,NA,7.312,NA
3,1088,NA,7.312,NA
4,1088,NA,7.312,NA
5,1088,NA,7.312,NA
6,1088,NA,7.312,NA
7,1088,NA,7.312,NA
8,1088,NA,7.312,NA
9,1088,NA,7.312,NA
10,1088,NA,5.844,NA
11,1088,NA,5.844,NA
12,1088,NA,5.844,NA
1,1089,NA,5.844,NA
2,1089,NA,5.844,NA
3,1089,NA,5.844,NA
4,1089,NA,5.844,NA
5,1089,NA,5.844,NA
6,1089,NA,5.844,NA
7,1089,NA,5.844,NA
8,1089,NA,5.844,NA
9,1089,NA,5.844,NA
10,1089,NA,5.412,NA
11,1089,NA,5.412,NA
12,1089,NA,5.412,NA
1,1090,NA,5.412,NA
2,1090,NA,5.412,NA
3,1090,NA,5.412,NA
4,1090,NA,5.412,NA
5,1090,NA,5.412,NA
6,1090,NA,5.412,NA
7,1090,NA,5.412,NA
8,1090,NA,5.412,NA
9,1090,NA,5.412,NA
10,1090,NA,3.667,NA
11,1090,NA,3.667,NA
12,1090,NA,3.667,NA
1,1091,NA,3.667,NA
2,1091,NA,3.667,NA
3,1091,NA,3.667,NA
4,1091,NA,3.667,NA
5,1091,NA,3.667,NA
6,1091,NA,3.667,NA
7,1091,NA,3.667,NA
8,1091,NA,3.667,NA
9,1091,NA,3.667,NA
10,1091,NA,3.725,NA
11,1091,NA,3.725,NA
12,1091,NA,3.725,NA
1,1092,NA,3.725,NA
2,1092,NA,3.725,NA
3,1092,NA,3.725,NA
4,1092,NA,3.725,NA
5,1092,NA,3.725,NA
6,1092,NA,3.725,NA
7,1092,NA,3.725,NA
8,1092,NA,3.725,NA
9,1092,NA,3.725,NA
10,1092,NA,4.679,NA
11,1092,NA,4.679,NA
12,1092,NA,4.679,NA
1,1093,NA,4.679,NA
2,1093,NA,4.679,NA
3,1093,NA,4.679,NA
4,1093,NA,4.679,NA
5,1093,NA,4.679,NA
6,1093,NA,4.679,NA
7,1093,NA,4.679,NA
8,1093,NA,4.679,NA
9,1093,NA,4.679,NA
10,1093,NA,4.511,NA
11,1093,NA,4.511,NA
12,1093,NA,4.511,NA
1,1094,NA,4.511,NA
2,1094,NA,4.511,NA
3,1094,NA,4.511,NA
4,1094,NA,4.511,NA
5,1094,NA,4.511,NA
6,1094,NA,4.511,NA
7,1094,NA,4.511,NA
8,1094,NA,4.511,NA
9,1094,NA,4.511,NA
10,1094,NA,3.945,NA
11,1094,NA,3.945,NA
12,1094,NA,3.945,NA
1,1095,NA,3.945,NA
2,1095,NA,3.945,NA
3,1095,NA,3.945,NA
4,1095,NA,3.945,NA
5,1095,NA,3.945,NA
6,1095,NA,3.945,NA
7,1095,NA,3.945,NA
8,1095,NA,3.945,NA
9,1095,NA,3.945,NA
10,1095,NA,4.385,NA
11,1095,NA,4.385,NA
12,1095,NA,4.385,NA
1,1096,NA,4.385,NA
2,1096,NA,4.385,NA
3,1096,NA,4.385,NA
4,1096,NA,4.385,NA
5,1096,NA,4.385,NA
6,1096,NA,4.385,NA
7,1096,NA,4.385,NA
8,1096,NA,4.385,NA
9,1096,NA,4.385,NA
10,1096,NA,3.393,NA
11,1096,NA,3.393,NA
12,1096,NA,3.393,NA
1,1097,NA,3.393,NA
2,1097,NA,3.393,NA
3,1097,NA,3.393,NA
4,1097,NA,3.393,NA
5,1097,NA,3.393,NA
6,1097,NA,3.393,NA
7,1097,NA,3.393,NA
8,1097,NA,3.393,NA
9,1097,NA,3.393,NA
10,1097,NA,3.376,NA
11,1097,NA,3.376,NA
12,1097,NA,3.376,NA
1,1098,NA,3.376,NA
2,1098,NA,3.376,NA
3,1098,NA,3.376,NA
4,1098,NA,3.376,NA
5,1098,NA,3.376,NA
6,1098,NA,3.376,NA
7,1098,NA,3.376,NA
8,1098,NA,3.376,NA
9,1098,NA,3.376,NA
10,1098,NA,3.979,NA
11,1098,NA,3.979,NA
12,1098,NA,3.979,NA
1,1099,NA,3.979,NA
2,1099,NA,3.979,NA
3,1099,NA,3.979,NA
4,1099,NA,3.979,NA
5,1099,NA,3.979,NA
6,1099,NA,3.979,NA
7,1099,NA,3.979,NA
8,1099,NA,3.979,NA
9,1099,NA,3.979,NA
10,1099,NA,3.635,NA
11,1099,NA,3.635,NA
12,1099,NA,3.635,NA
1,1100,NA,3.635,NA
2,1100,NA,3.635,NA
3,1100,NA,3.635,NA
4,1100,NA,3.635,NA
5,1100,NA,3.635,NA
6,1100,NA,3.635,NA
7,1100,NA,3.635,NA
8,1100,NA,3.635,NA
9,1100,NA,3.635,NA
10,1100,NA,3.966,NA
11,1100,NA,3.966,NA
12,1100,NA,3.966,NA
1,1101,NA,3.966,NA
2,1101,NA,3.966,NA
3,1101,NA,3.966,NA
4,1101,NA,3.966,NA
5,1101,NA,3.966,NA
6,1101,NA,3.966,NA
7,1101,NA,3.966,NA
8,1101,NA,3.966,NA
9,1101,NA,3.966,NA
10,1101,NA,4.583,NA
11,1101,NA,4.583,NA
12,1101,NA,4.583,NA
1,1102,NA,4.583,NA
2,1102,NA,4.583,NA
3,1102,NA,4.583,NA
4,1102,NA,4.583,NA
5,1102,NA,4.583,NA
6,1102,NA,4.583,NA
7,1102,NA,4.583,NA
8,1102,NA,4.583,NA
9,1102,NA,4.583,NA
10,1102,NA,6.171,NA
11,1102,NA,6.171,NA
12,1102,NA,6.171,NA
1,1103,NA,6.171,NA
2,1103,NA,6.171,NA
3,1103,NA,6.171,NA
4,1103,NA,6.171,NA
5,1103,NA,6.171,NA
6,1103,NA,6.171,NA
7,1103,NA,6.171,NA
8,1103,NA,6.171,NA
9,1103,NA,6.171,NA
10,1103,NA,3.243,NA
11,1103,NA,3.243,NA
12,1103,NA,3.243,NA
1,1104,NA,3.243,NA
2,1104,NA,3.243,NA
3,1104,NA,3.243,NA
4,1104,NA,3.243,NA
5,1104,NA,3.243,NA
6,1104,NA,3.243,NA
7,1104,NA,3.243,NA
8,1104,NA,3.243,NA
9,1104,NA,3.243,NA
10,1104,NA,5.301,NA
11,1104,NA,5.301,NA
12,1104,NA,5.301,NA
1,1105,NA,5.301,NA
2,1105,NA,5.301,NA
3,1105,NA,5.301,NA
4,1105,NA,5.301,NA
5,1105,NA,5.301,NA
6,1105,NA,5.301,NA
7,1105,NA,5.301,NA
8,1105,NA,5.301,NA
9,1105,NA,5.301,NA
10,1105,NA,3.733,NA
11,1105,NA,3.733,NA
12,1105,NA,3.733,NA
1,1106,NA,3.733,NA
2,1106,NA,3.733,NA
3,1106,NA,3.733,NA
4,1106,NA,3.733,NA
5,1106,NA,3.733,NA
6,1106,NA,3.733,NA
7,1106,NA,3.733,NA
8,1106,NA,3.733,NA
9,1106,NA,3.733,NA
10,1106,NA,5.864,NA
11,1106,NA,5.864,NA
12,1106,NA,5.864,NA
1,1107,NA,5.864,NA
2,1107,NA,5.864,NA
3,1107,NA,5.864,NA
4,1107,NA,5.864,NA
5,1107,NA,5.864,NA
6,1107,NA,5.864,NA
7,1107,NA,5.864,NA
8,1107,NA,5.864,NA
9,1107,NA,5.864,NA
10,1107,NA,3.863,NA
11,1107,NA,3.863,NA
12,1107,NA,3.863,NA
1,1108,NA,3.863,NA
2,1108,NA,3.863,NA
3,1108,NA,3.863,NA
4,1108,NA,3.863,NA
5,1108,NA,3.863,NA
6,1108,NA,3.863,NA
7,1108,NA,3.863,NA
8,1108,NA,3.863,NA
