"Month","Year","Observed","Annual_Recon","Monthly_Recon"
11,1568,NA,5.689706493,1.80480470965644
12,1568,NA,5.689706493,1.6035063694285
1,1569,NA,5.689706493,1.37842631387621
2,1569,NA,5.689706493,1.43012969596282
3,1569,NA,5.689706493,1.66386594384263
4,1569,NA,5.689706493,4.3246041197866
5,1569,NA,5.689706493,19.8122437998358
6,1569,NA,5.689706493,18.3966508305558
7,1569,NA,5.689706493,5.28240003072579
8,1569,NA,5.689706493,2.86501281618188
9,1569,NA,5.689706493,2.14455975324296
10,1569,NA,5.375840865,1.91477537927239
11,1569,NA,5.375840865,1.72573970875418
12,1569,NA,5.375840865,1.47083270347219
1,1570,NA,5.375840865,1.4366074771686
2,1570,NA,5.375840865,1.47446729436694
3,1570,NA,5.375840865,1.64204723486718
4,1570,NA,5.375840865,3.97997153034772
5,1570,NA,5.375840865,20.4944968325699
6,1570,NA,5.375840865,16.043302939032
7,1570,NA,5.375840865,4.43247682059511
8,1570,NA,5.375840865,2.84598541521664
9,1570,NA,5.375840865,2.21163502589129
10,1570,NA,5.322859758,1.9297766234646
11,1570,NA,5.322859758,1.7453467429432
12,1570,NA,5.322859758,1.52050637936423
1,1571,NA,5.322859758,1.40788585531514
2,1571,NA,5.322859758,1.41720733872614
3,1571,NA,5.322859758,1.69468330522703
4,1571,NA,5.322859758,4.74697209011159
5,1571,NA,5.322859758,18.2123034638342
6,1571,NA,5.322859758,17.1318613630929
7,1571,NA,5.322859758,4.91529231817896
8,1571,NA,5.322859758,2.84771953647748
9,1571,NA,5.322859758,2.24577165186496
10,1571,NA,5.616648633,1.99061747164118
11,1571,NA,5.616648633,1.7633596687402
12,1571,NA,5.616648633,1.51662184524336
1,1572,NA,5.616648633,1.52087273999218
2,1572,NA,5.616648633,1.52726005449611
3,1572,NA,5.616648633,1.71740395520978
4,1572,NA,5.616648633,4.4934969774333
5,1572,NA,5.616648633,18.3265930792735
6,1572,NA,5.616648633,18.9196855121167
7,1572,NA,5.616648633,5.70951709084494
8,1572,NA,5.616648633,3.00789463584162
9,1572,NA,5.616648633,2.20964165134699
10,1572,NA,4.761588501,2.00361406166509
11,1572,NA,4.761588501,1.76283756917658
12,1572,NA,4.761588501,1.53641367120885
1,1573,NA,4.761588501,1.49855381679864
2,1573,NA,4.761588501,1.4811720545587
3,1573,NA,4.761588501,1.64880963379338
4,1573,NA,4.761588501,4.10656581902675
5,1573,NA,4.761588501,15.6227511342697
6,1573,NA,4.761588501,15.8975802325959
7,1573,NA,4.761588501,4.37483565768313
8,1573,NA,4.761588501,2.68529899603899
9,1573,NA,4.761588501,2.12113424808961
10,1573,NA,4.036644984,1.83292961011512
11,1573,NA,4.036644984,1.65852452004444
12,1573,NA,4.036644984,1.5106721634055
1,1574,NA,4.036644984,1.40005913211734
2,1574,NA,4.036644984,1.42466718108928
3,1574,NA,4.036644984,1.62841562231472
4,1574,NA,4.036644984,4.60714281810493
5,1574,NA,4.036644984,15.7505661628417
6,1574,NA,4.036644984,11.872345604744
7,1574,NA,4.036644984,3.06943919243234
8,1574,NA,4.036644984,2.13991507923485
9,1574,NA,4.036644984,1.79134646577378
10,1574,NA,4.370983803,1.74588616457888
11,1574,NA,4.370983803,1.58449009043894
12,1574,NA,4.370983803,1.40546949093563
1,1575,NA,4.370983803,1.39684032312446
2,1575,NA,4.370983803,1.42615681125745
3,1575,NA,4.370983803,1.62227896688155
4,1575,NA,4.370983803,4.53732311598807
5,1575,NA,4.370983803,16.077928898841
6,1575,NA,4.370983803,13.610751177864
7,1575,NA,4.370983803,3.71987866165679
8,1575,NA,4.370983803,2.29248790917759
9,1575,NA,4.370983803,1.85358297954614
10,1575,NA,4.835071116,1.90101115062841
11,1575,NA,4.835071116,1.65539668778763
12,1575,NA,4.835071116,1.46026553744995
1,1576,NA,4.835071116,1.33318094872322
2,1576,NA,4.835071116,1.39259792483829
3,1576,NA,4.835071116,1.67229623085604
4,1576,NA,4.835071116,4.74441788629551
5,1576,NA,4.835071116,17.1808784396929
6,1576,NA,4.835071116,14.6771947383277
7,1576,NA,4.835071116,3.63819695020336
8,1576,NA,4.835071116,2.20527023005693
9,1576,NA,4.835071116,1.88773503532045
10,1576,NA,8.414056746,2.02410684657639
